Date,Price,Fear_Greed
"7 Mar, 2024","66,855.3",82
"8 Mar, 2024","68,172.0",81
"9 Mar, 2024","68,366.5",84
"10 Mar, 2024","68,964.8",79
"11 Mar, 2024","72,099.1",82
"12 Mar, 2024","71,470.2",81
"13 Mar, 2024","73,066.3",81
"14 Mar, 2024","71,387.5",88
"15 Mar, 2024","69,463.7",83
"16 Mar, 2024","65,314.2",81
"17 Mar, 2024","68,391.2",79
"18 Mar, 2024","67,594.1",77
"19 Mar, 2024","62,050.0",79
"20 Mar, 2024","67,854.0",74
"21 Mar, 2024","65,503.8",78
"22 Mar, 2024","63,785.5",75
"23 Mar, 2024","64,037.8",73
"24 Mar, 2024","67,211.9",74
"25 Mar, 2024","69,892.0",75
"26 Mar, 2024","69,999.3",81
"27 Mar, 2024","69,442.4",83
"28 Mar, 2024","70,762.1",80
"29 Mar, 2024","69,871.7",79
"30 Mar, 2024","69,611.5",75
"31 Mar, 2024","71,332.0",75
"1 Apr, 2024","69,664.4",79
"2 Apr, 2024","65,439.2",79
"3 Apr, 2024","65,963.0",71
"4 Apr, 2024","68,496.5",70
"5 Apr, 2024","67,830.6",79
"6 Apr, 2024","68,890.6",75
"7 Apr, 2024","69,360.4",78
"8 Apr, 2024","71,630.1",76
"9 Apr, 2024","69,148.0",80
"10 Apr, 2024","70,622.1",78
"11 Apr, 2024","70,011.6",76
"12 Apr, 2024","67,151.9",79
"13 Apr, 2024","63,849.9",72
"14 Apr, 2024","65,697.4",72
"15 Apr, 2024","63,411.9",74
"16 Apr, 2024","63,805.3",65
"17 Apr, 2024","61,278.9",67
"18 Apr, 2024","63,481.4",57
"19 Apr, 2024","63,799.1",66
"20 Apr, 2024","64,961.1",66
"21 Apr, 2024","64,940.2",72
"22 Apr, 2024","66,829.3",73
"23 Apr, 2024","66,415.0",71
"24 Apr, 2024","64,285.7",72
"25 Apr, 2024","64,497.1",72
"26 Apr, 2024","63,766.4",70
"27 Apr, 2024","63,456.8",67
"28 Apr, 2024","63,109.7",65
"29 Apr, 2024","63,860.1",67
"30 Apr, 2024","60,666.6",67
"1 May, 2024","58,331.2",54
"2 May, 2024","59,121.3",43
"3 May, 2024","62,877.5",48
"4 May, 2024","63,888.3",67
"5 May, 2024","64,006.4",69
"6 May, 2024","63,163.1",71
"7 May, 2024","62,317.7",68
"8 May, 2024","61,207.5",64
"9 May, 2024","63,075.0",55
"10 May, 2024","60,796.9",66
"11 May, 2024","60,826.6",53
"12 May, 2024","61,480.0",56
"13 May, 2024","62,937.2",57
"14 May, 2024","61,569.4",66
"15 May, 2024","66,225.1",64
"16 May, 2024","65,231.0",70
"17 May, 2024","67,036.8",74
"18 May, 2024","66,917.5",73
"19 May, 2024","66,279.1",72
"20 May, 2024","71,422.7",70
"21 May, 2024","70,139.9",76
"22 May, 2024","69,155.4",76
"23 May, 2024","67,975.7",76
"24 May, 2024","68,547.6",74
"25 May, 2024","69,284.4",76
"26 May, 2024","68,514.8",75
"27 May, 2024","69,428.7",74
"28 May, 2024","68,366.0",72
"29 May, 2024","67,635.8",72
"30 May, 2024","68,354.7",73
"31 May, 2024","67,530.1",73
"1 Jun, 2024","67,760.8",72
"2 Jun, 2024","67,773.5",73
"3 Jun, 2024","68,807.8",73
"4 Jun, 2024","70,549.2",73
"5 Jun, 2024","71,083.7",75
"6 Jun, 2024","70,791.5",78
"7 Jun, 2024","69,347.9",77
"8 Jun, 2024","69,310.1",72
"9 Jun, 2024","69,650.6",75
"10 Jun, 2024","69,538.2",72
"11 Jun, 2024","67,319.8",74
"12 Jun, 2024","68,260.1",72
"13 Jun, 2024","66,773.1",70
"14 Jun, 2024","66,034.8",74
"15 Jun, 2024","66,223.0",74
"16 Jun, 2024","66,674.7",71
"17 Jun, 2024","66,498.8",71
"18 Jun, 2024","65,159.9",74
"19 Jun, 2024","64,980.9",64
"20 Jun, 2024","64,854.3",60
"21 Jun, 2024","64,128.5",63
"22 Jun, 2024","64,261.0",53
"23 Jun, 2024","63,196.2",55
"24 Jun, 2024","60,292.7",51
"25 Jun, 2024","61,809.4",30
"26 Jun, 2024","60,849.4",46
"27 Jun, 2024","61,685.3",40
"28 Jun, 2024","60,403.3",47
"29 Jun, 2024","60,973.4",30
"30 Jun, 2024","62,754.3",47
"1 Jul, 2024","62,890.1",53
"2 Jul, 2024","62,103.3",51
"3 Jul, 2024","60,199.3",50
"4 Jul, 2024","57,026.3",44
"5 Jul, 2024","56,641.8",29
"6 Jul, 2024","58,259.2",26
"7 Jul, 2024","55,861.1",29
"8 Jul, 2024","56,724.7",28
"9 Jul, 2024","58,039.4",27
"10 Jul, 2024","57,746.7",28
"11 Jul, 2024","57,337.3",29
"12 Jul, 2024","57,885.1",25
"13 Jul, 2024","59,209.8",25
"14 Jul, 2024","60,794.9",33
"15 Jul, 2024","64,782.4",52
"16 Jul, 2024","65,049.7",65
"17 Jul, 2024","64,089.2",69
"18 Jul, 2024","63,980.5",61
"19 Jul, 2024","66,677.4",60
"20 Jul, 2024","67,148.5",74
"21 Jul, 2024","68,158.7",74
"22 Jul, 2024","67,553.6",70
"23 Jul, 2024","65,937.8",71
"24 Jul, 2024","65,370.5",69
"25 Jul, 2024","65,799.3",68
"26 Jul, 2024","67,908.6",68
"27 Jul, 2024","67,843.1",72
"28 Jul, 2024","68,256.3",71
"29 Jul, 2024","66,798.7",74
"30 Jul, 2024","66,184.9",67
"31 Jul, 2024","64,626.0",61
"1 Aug, 2024","65,372.9",52
"2 Aug, 2024","61,478.7",57
"3 Aug, 2024","60,696.7",37
"4 Aug, 2024","58,141.8",34
"5 Aug, 2024","53,979.0",26
"6 Aug, 2024","56,057.8",17
"7 Aug, 2024","55,120.9",29
"8 Aug, 2024","61,699.7",20
"9 Aug, 2024","60,850.6",48
"10 Aug, 2024","60,931.7",40
"11 Aug, 2024","58,713.3",39
"12 Aug, 2024","59,350.0",25
"13 Aug, 2024","60,595.2",31
"14 Aug, 2024","58,707.8",30
"15 Aug, 2024","57,534.6",29
"16 Aug, 2024","58,877.2",27
"17 Aug, 2024","59,483.1",25
"18 Aug, 2024","58,446.3",31
"19 Aug, 2024","59,470.9",28
"20 Aug, 2024","59,005.8",30
"21 Aug, 2024","61,158.1",26
"22 Aug, 2024","60,372.2",39
"23 Aug, 2024","64,053.1",34
"24 Aug, 2024","64,159.3",56
"25 Aug, 2024","64,273.2",54
"26 Aug, 2024","62,846.2",55
"27 Aug, 2024","59,450.9",48
"28 Aug, 2024","59,016.0",30
"29 Aug, 2024","59,373.5",29
"30 Aug, 2024","59,119.7",34
"31 Aug, 2024","58,978.6",29
"1 Sep, 2024","57,315.7",26
"2 Sep, 2024","59,134.0",26
"3 Sep, 2024","57,479.8",26
"4 Sep, 2024","57,973.4",27
"5 Sep, 2024","56,183.2",29
"6 Sep, 2024","53,966.8",22
"7 Sep, 2024","54,156.5",23
"8 Sep, 2024","54,861.3",29
"9 Sep, 2024","57,049.6",26
"10 Sep, 2024","57,635.0",33
"11 Sep, 2024","57,338.7",37
"12 Sep, 2024","58,134.5",31
"13 Sep, 2024","60,511.6",32
"14 Sep, 2024","59,995.4",50
"15 Sep, 2024","59,138.5",51
"16 Sep, 2024","58,213.1",39
"17 Sep, 2024","60,309.1",33
"18 Sep, 2024","61,757.6",45
"19 Sep, 2024","62,938.6",49
"20 Sep, 2024","63,201.2",54
"21 Sep, 2024","63,348.1",54
"22 Sep, 2024","63,572.7",52
"23 Sep, 2024","63,331.8",50
"24 Sep, 2024","64,256.8",54
"25 Sep, 2024","63,156.5",59
"26 Sep, 2024","65,175.7",50
"27 Sep, 2024","65,776.3",61
"28 Sep, 2024","65,866.5",64
"29 Sep, 2024","65,607.1",63
"30 Sep, 2024","63,339.2",61
"1 Oct, 2024","60,835.5",50
"2 Oct, 2024","60,645.7",42
"3 Oct, 2024","60,751.2",37
"4 Oct, 2024","62,081.0",41
"5 Oct, 2024","62,061.4",49
"6 Oct, 2024","62,819.4",50
"7 Oct, 2024","62,245.6",50
"8 Oct, 2024","62,157.0",49
"9 Oct, 2024","60,628.8",49
"10 Oct, 2024","60,316.2",39
"11 Oct, 2024","62,499.4",32
"12 Oct, 2024","63,205.1",49
"13 Oct, 2024","62,870.9",50
"14 Oct, 2024","66,081.7",48
"15 Oct, 2024","67,077.5",65
"16 Oct, 2024","67,617.9",73
"17 Oct, 2024","67,418.4",71
"18 Oct, 2024","68,423.1",73
"19 Oct, 2024","68,372.0",72
"20 Oct, 2024","69,030.5",73
"21 Oct, 2024","67,371.3",72
"22 Oct, 2024","67,427.3",70
"23 Oct, 2024","66,663.7",71
"24 Oct, 2024","68,191.5",69
"25 Oct, 2024","66,696.8",72
"27 Oct, 2024","68,004.6",74
"28 Oct, 2024","69,954.1",72
"29 Oct, 2024","72,730.4",72
"30 Oct, 2024","72,347.8",77
"31 Oct, 2024","70,281.8",77
"1 Nov, 2024","69,507.2",75
"2 Nov, 2024","69,325.8",72
"3 Nov, 2024","68,769.6",74
"4 Nov, 2024","67,848.8",70
"5 Nov, 2024","69,373.7",70
"6 Nov, 2024","75,586.3",70
"7 Nov, 2024","75,868.6",77
"8 Nov, 2024","76,517.3",75
"9 Nov, 2024","76,700.3",75
"10 Nov, 2024","80,388.5",78
"11 Nov, 2024","88,664.1",76
"12 Nov, 2024","87,941.3",80
"13 Nov, 2024","90,422.2",84
"14 Nov, 2024","87,294.0",88
"15 Nov, 2024","91,046.5",80
"16 Nov, 2024","90,539.1",86
"17 Nov, 2024","89,833.7",90
"18 Nov, 2024","90,478.7",83
"19 Nov, 2024","92,239.2",90
"20 Nov, 2024","94,303.9",83
"21 Nov, 2024","98,374.5",82
"22 Nov, 2024","98,929.7",94
"23 Nov, 2024","97,699.0",93
"24 Nov, 2024","97,935.2",80
"25 Nov, 2024","93,064.4",82
"26 Nov, 2024","91,977.6",79
"27 Nov, 2024","95,886.6",75
"28 Nov, 2024","95,645.5",77
"29 Nov, 2024","97,438.0",78
"30 Nov, 2024","96,405.7",84
"1 Dec, 2024","97,201.4",81
"2 Dec, 2024","95,846.6",80
"3 Dec, 2024","95,898.7",76
"4 Dec, 2024","98,635.8",78
"5 Dec, 2024","96,970.8",84
"6 Dec, 2024","99,760.7",72
"7 Dec, 2024","99,837.0",75
"8 Dec, 2024","101,115.8",79
"9 Dec, 2024","97,359.4",78
"10 Dec, 2024","96,600.3",78
"11 Dec, 2024","101,126.2",74
"12 Dec, 2024","100,009.9",83
"13 Dec, 2024","101,426.2",76
"14 Dec, 2024","101,417.7",83
"15 Dec, 2024","104,443.0",80
"16 Dec, 2024","106,057.6",83
"17 Dec, 2024","106,138.9",87
"18 Dec, 2024","100,197.8",81
"19 Dec, 2024","97,466.1",75
"20 Dec, 2024","97,795.7",74
"21 Dec, 2024","97,253.3",73
"22 Dec, 2024","95,183.8",73
"23 Dec, 2024","94,852.1",70
"24 Dec, 2024","98,668.1",73
"25 Dec, 2024","99,391.3",73
"26 Dec, 2024","95,777.7",79
"27 Dec, 2024","94,275.9",74
"28 Dec, 2024","95,284.5",72
"29 Dec, 2024","93,716.3",73
"30 Dec, 2024","92,779.8",65
"31 Dec, 2024","93,557.2",64
"1 Jan, 2025","94,560.2",66
"2 Jan, 2025","96,960.0",70
"3 Jan, 2025","98,167.5",74
"4 Jan, 2025","98,219.9",73
"5 Jan, 2025","98,347.7",72
"6 Jan, 2025","102,248.7",76
"7 Jan, 2025","96,929.8",78
"8 Jan, 2025","95,066.6",70
"9 Jan, 2025","92,539.8",69
"10 Jan, 2025","94,724.1",50
"11 Jan, 2025","94,596.7",69
"12 Jan, 2025","94,533.6",62
"13 Jan, 2025","94,534.3",61
"14 Jan, 2025","96,542.1",63
"15 Jan, 2025","100,499.8",70
"16 Jan, 2025","100,004.5",75
"17 Jan, 2025","104,940.2",75
